Data File	C:\Users\GPC\Documents\OmniSEC Data\Salty\2023 01 Jan\2023-02-16_15;04;39_230216_SS_P-SS065_01.vdt
Sample ID	230216 SS P-SS065
Method File Name	202301JanCalibration-0011.vcm
Date Acquired	Feb 16, 2023 - 15:04:39
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	Salty
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	 0.000
Col. Temp (Deg C)	35.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 0.800	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	29.140

Ret. Vol.	 17.12
Mn - (Daltons)	 18325
Mw - (Daltons)	 28032
Mz - (Daltons)	 39177
Mp - (Daltons)	 27717
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	279.15
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
26.47334	13.840	-17.086	293.725	28.82290										
26.47667	13.840	-17.119	293.741	28.82229										
26.48000	13.855	-17.139	293.756	28.82229										
26.48334	13.825	-17.148	293.756	28.82290										
26.48667	13.871	-17.156	293.741	28.82290										
26.49000	13.886	-17.164	293.741	28.82290										
26.49334	13.871	-17.172	293.741	28.82351										
26.49667	13.886	-17.180	293.741	28.82534										
26.50000	13.901	-17.188	293.725	28.82717										
26.50334	13.947	-17.196	293.710	28.82778										
26.50667	13.901	-17.204	293.695	28.82778										
26.51000	13.916	-17.213	293.695	28.82839										
26.51334	13.886	-17.217	293.680	28.82839										
26.51667	13.932	-17.217	293.649	28.82778										
26.52000	13.855	-17.217	293.649	28.82717										
26.52334	13.886	-17.217	293.664	28.82717										
26.52667	13.886	-17.217	293.664	28.82778										
26.53000	13.932	-17.229	293.649	28.82839										
26.53334	13.871	-17.254	293.634	28.82778										
26.53667	13.916	-17.278	293.634	28.82717										
26.54000	13.916	-17.303	293.649	28.82778										
26.54334	13.947	-17.327	293.634	28.82839										
26.54667	13.901	-17.329	293.603	28.82900										
26.55000	13.901	-17.313	293.603	28.82900										
26.55334	13.886	-17.297	293.603	28.82900										
26.55667	13.886	-17.280	293.588	28.82900										
26.56000	13.855	-17.264	293.573	28.82961										
26.56334	13.855	-17.230	293.573	28.82839										
26.56667	13.886	-17.181	293.573	28.82717										
26.57000	13.886	-17.132	293.588	28.82656										
26.57334	13.886	-17.083	293.588	28.82656										
26.57667	13.886	-17.034	293.573	28.82534										
26.58000	13.932	-17.037	293.573	28.82473										
26.58334	13.901	-17.078	293.588	28.82412										
26.58667	13.901	-17.119	293.588	28.82412										
26.59000	13.901	-17.159	293.573	28.82412										
26.59334	13.901	-17.200	293.558	28.82351										
26.59667	13.855	-17.183	293.542	28.82229										
26.60000	13.855	-17.126	293.542	28.82229										
26.60334	13.901	-17.069	293.542	28.82290										
26.60667	13.901	-17.012	293.527	28.82290										
26.61000	13.901	-16.955	293.542	28.82229										
26.61334	13.932	-16.992	293.573	28.82229										
26.61667	13.916	-17.090	293.588	28.82290										
26.62000	13.886	-17.188	293.573	28.82351										
26.62334	13.886	-17.285	293.573	28.82290										
26.62667	13.855	-17.383	293.588	28.82290										
26.63000	13.855	-17.399	293.603	28.82412										
26.63334	13.901	-17.366	293.588	28.82595										
26.63667	13.916	-17.334	293.558	28.82717										
26.64000	13.932	-17.301	293.527	28.82839										
26.64334	13.947	-17.269	293.496	28.82961										
26.64667	13.977	-17.247	293.481	28.83084										
26.65000	13.932	-17.230	293.451	28.83145										
26.65334	13.947	-17.214	293.435	28.83145										
26.65667	13.947	-17.198	293.435	28.83084										
26.66000	13.977	-17.182	293.451	28.83084										
26.66334	13.947	-17.155	293.420	28.83145										
26.66667	13.977	-17.122	293.390	28.83145										
26.67000	14.008	-17.089	293.374	28.83084										
26.67334	13.977	-17.057	293.390	28.83084										
26.67667	13.962	-17.024	293.390	28.83145										
26.68000	13.993	-17.047	293.390	28.83145										
26.68334	14.008	-17.096	293.374	28.83145										
26.68667	13.932	-17.145	293.390	28.83084										
26.69000	13.962	-17.193	293.390	28.83084										
26.69334	14.008	-17.242	293.374	28.83084										
26.69667	13.962	-17.240	293.359	28.83084										
26.70000	13.977	-17.216	293.390	28.82961										
26.70334	13.977	-17.191	293.405	28.82900										
26.70667	14.008	-17.167	293.405	28.82900										
26.71000	13.962	-17.143	293.390	28.82961										
26.71334	13.962	-17.170	293.359	28.82900										
26.71667	13.932	-17.219	293.344	28.82900										
26.72000	13.962	-17.268	293.329	28.82961										
26.72334	13.901	-17.317	293.329	28.83022										
26.72667	13.901	-17.365	293.313	28.83022										
26.73000	13.916	-17.402	293.313	28.82961										
26.73334	13.932	-17.435	293.313	28.82961										
26.73667	13.916	-17.467	293.313	28.83022										
26.74000	13.932	-17.500	293.283	28.83084										
26.74334	13.947	-17.532	293.268	28.83084										
26.74667	13.977	-17.529	293.268	28.83084										
26.75000	13.947	-17.512	293.283	28.83084										
26.75334	13.947	-17.496	293.268	28.83145										
26.75667	13.947	-17.480	293.237	28.83145										
26.76000	13.977	-17.464	293.222	28.83084										
26.76334	13.916	-17.416	293.222	28.83084										
26.76667	13.947	-17.359	293.191	28.83084										
26.77000	13.947	-17.303	293.176	28.83084										
26.77334	13.932	-17.246	293.161	28.83084										
26.77667	13.886	-17.189	293.161	28.83022										
26.78000	13.916	-17.195	293.176	28.83022										
26.78334	13.947	-17.219	293.176	28.83145										
26.78667	13.916	-17.244	293.161	28.83145										
26.79000	13.962	-17.268	293.176	28.83145										
26.79334	13.977	-17.293	293.191	28.83145										
26.79667	13.947	-17.265	293.176	28.83206										
26.80000	13.916	-17.225	293.161	28.83206										
26.80334	13.932	-17.184	293.146	28.83206										
26.80667	13.932	-17.143	293.130	28.83145										
26.81000	13.916	-17.103	293.115	28.83145										
26.81334	13.916	-17.108	293.100	28.83206										
26.81667	13.947	-17.124	293.085	28.83206										
26.82000	13.932	-17.141	293.069	28.83145										
26.82334	13.916	-17.157	293.069	28.83084										
26.82667	13.932	-17.173	293.069	28.83145										
26.83000	13.947	-17.210	293.054	28.83145										
26.83334	13.916	-17.250	293.039	28.83145										
26.83667	13.932	-17.291	293.039	28.83084										
26.84000	13.947	-17.332	293.039	28.83084										
26.84334	13.916	-17.372	293.023	28.83084										
26.84667	13.947	-17.379	293.008	28.83084										
26.85000	13.947	-17.379	292.993	28.83022										
26.85334	13.932	-17.379	292.993	28.83022										
26.85667	13.901	-17.379	292.993	28.83022										
26.86000	13.916	-17.379	292.993	28.83084										
26.86334	13.932	-17.400	292.978	28.83022										
26.86667	13.901	-17.424	292.978	28.82961										
26.87000	13.916	-17.448	292.993	28.82900										
26.87334	13.932	-17.473	292.993	28.82900										
26.87667	13.993	-17.497	292.978	28.82839										
26.88000	13.916	-17.479	292.978	28.82778										
26.88334	13.932	-17.454	292.993	28.82656										
26.88667	13.916	-17.430	292.993	28.82656										
26.89000	13.932	-17.406	292.978	28.82717										
26.89334	13.855	-17.381	292.947	28.82656										
26.89667	13.886	-17.379	292.947	28.82595										
26.90000	13.871	-17.379	292.947	28.82595										
26.90334	13.916	-17.379	292.932	28.82656										
26.90667	13.855	-17.379	292.901	28.82595										
26.91000	13.871	-17.379	292.901	28.82595										
26.91334	13.871	-17.356	292.901	28.82534										
26.91667	13.932	-17.332	292.901	28.82595										
26.92000	13.901	-17.308	292.886	28.82595										
26.92334	13.947	-17.283	292.886	28.82595										
26.92667	13.947	-17.259	292.886	28.82534										
26.93000	13.962	-17.287	292.886	28.82534										
26.93334	13.886	-17.320	292.886	28.82595										
26.93667	13.901	-17.352	292.871	28.82595										
26.94000	13.886	-17.385	292.871	28.82534										
26.94334	13.886	-17.417	292.871	28.82412										
26.94667	13.855	-17.450	292.886	28.82412										
26.95000	13.886	-17.482	292.871	28.82412										
26.95334	13.901	-17.515	292.856	28.82351										
26.95667	13.855	-17.547	292.840	28.82229										
26.96000	13.855	-17.580	292.856	28.82229										
26.96334	13.871	-17.573	292.856	28.82229										
26.96667	13.871	-17.565	292.840	28.82229										
26.97000	13.855	-17.557	292.856	28.82168										
26.97334	13.886	-17.549	292.871	28.82168										
26.97667	13.901	-17.541	292.886	28.82229										
26.98000	13.886	-17.525	292.871	28.82351										
26.98334	13.886	-17.509	292.856	28.82290										
26.98667	13.916	-17.492	292.840	28.82229										
26.99000	13.901	-17.476	292.840	28.82229										
26.99334	13.886	-17.460	292.810	28.82229										
26.99667	13.932	-17.411	292.764	28.82168										
27.00000	13.901	-17.362	292.749	28.82107										
27.00334	13.840	-17.314	292.749	28.82107										
27.00667	13.871	-17.265	292.749	28.82107										
27.01000	13.901	-17.217	292.734	28.82168										
27.01334	13.871	-17.249	292.734	28.82229										
27.01667	13.901	-17.282	292.734	28.82229										
27.02000	13.932	-17.314	292.734	28.82229										
27.02334	13.916	-17.347	292.718	28.82412										
27.02667	13.916	-17.379	292.688	28.82473										
27.03000	13.932	-17.395	292.657	28.82473										
27.03334	13.962	-17.412	292.642	28.82534										
27.03667	13.932	-17.428	292.627	28.82656										
27.04000	13.947	-17.444	292.611	28.82656										
27.04334	13.932	-17.459	292.596	28.82656										
27.04667	13.916	-17.443	292.611	28.82595										
27.05000	13.886	-17.426	292.627	28.82534										
27.05334	13.916	-17.410	292.642	28.82595										
27.05667	13.932	-17.394	292.627	28.82656										
27.06000	13.916	-17.382	292.627	28.82656										
27.06334	13.916	-17.430	292.627	28.82595										
27.06667	13.901	-17.479	292.627	28.82595										
27.07000	13.916	-17.528	292.611	28.82595										
27.07334	13.871	-17.577	292.596	28.82534										
27.07667	13.871	-17.622	292.596	28.82473										
27.08000	13.855	-17.630	292.596	28.82534										
27.08334	13.886	-17.639	292.581	28.82656										
27.08667	13.840	-17.647	292.535	28.82778										
27.09000	13.855	-17.655	292.505	28.82839										
27.09334	13.840	-17.656	292.489	28.82900										
27.09667	13.871	-17.591	292.474	28.82961										
27.10000	13.840	-17.526	292.444	28.83084										
27.10334	13.855	-17.461	292.428	28.83084										
27.10667	13.871	-17.396	292.428	28.83022										
27.11000	13.886	-17.343	292.428	28.83022										
27.11334	13.855	-17.383	292.413	28.83084										
27.11667	13.855	-17.424	292.398	28.83084										
27.12000	13.855	-17.465	292.383	28.83084										
27.12334	13.810	-17.505	292.367	28.83084										
27.12667	13.810	-17.533	292.352	28.83084										
27.13000	13.794	-17.477	292.337	28.83145										
27.13334	13.825	-17.420	292.306	28.83145										
27.13667	13.794	-17.363	292.291	28.83022										
27.14000	13.810	-17.306	292.291	28.83022										
27.14334	13.810	-17.269	292.291	28.83022										
27.14667	13.840	-17.350	292.276	28.83022										
27.15000	13.810	-17.431	292.276	28.83022										
27.15334	13.825	-17.513	292.291	28.83022										
27.15667	13.871	-17.594	292.291	28.83145										
27.16000	13.840	-17.662	292.276	28.83389										
27.16334	13.840	-17.662	292.245	28.83572										
27.16667	13.886	-17.662	292.230	28.83694										
27.17000	13.871	-17.662	292.230	28.83816										
27.17334	13.855	-17.662	292.230	28.83999										
27.17667	13.871	-17.658	292.199	28.84182										
27.18000	13.901	-17.633	292.169	28.84243										
27.18334	13.871	-17.609	292.169	28.84243										
27.18667	13.886	-17.585	292.154	28.84365										
27.19000	13.901	-17.560	292.123	28.84426										
27.19334	13.901	-17.533	292.093	28.84426										
27.19667	13.871	-17.492	292.093	28.84304										
27.20000	13.855	-17.452	292.093	28.84243										
27.20334	13.825	-17.411	292.093	28.84243										
27.20667	13.794	-17.370	292.077	28.84243										
27.21000	13.794	-17.338	292.077	28.84060										
27.21334	13.810	-17.338	292.077	28.83938										
27.21667	13.825	-17.338	292.077	28.83877										
27.22000	13.871	-17.338	292.047	28.83877										
27.22334	13.901	-17.338	292.032	28.83755										
27.22667	13.901	-17.353	292.032	28.83633										
27.23000	13.871	-17.418	292.032	28.83633										
27.23334	13.871	-17.483	292.016	28.83694										
27.23667	13.871	-17.548	292.001	28.83755										
27.24000	13.825	-17.613	291.986	28.83755										
27.24334	13.825	-17.660	291.971	28.83755										
27.24667	13.794	-17.652	291.971	28.83755										
27.25000	13.794	-17.644	291.955	28.83755										
27.25334	13.779	-17.636	291.940	28.83633										
27.25667	13.794	-17.628	291.940	28.83511										
27.26000	13.810	-17.626	291.940	28.83450										
27.26334	13.871	-17.642	291.940	28.83450										
27.26667	13.840	-17.658	291.925	28.83511										
27.27000	13.855	-17.675	291.894	28.83450										
27.27334	13.871	-17.691	291.879	28.83389										
27.27667	13.871	-17.682	291.894	28.83389										
27.28000	13.810	-17.609	291.879	28.83389										
27.28334	13.825	-17.536	291.849	28.83267										
27.28667	13.794	-17.463	291.849	28.83206										
27.29000	13.794	-17.390	291.864	28.83145										
27.29334	13.733	-17.357	291.849	28.83206										
27.29667	13.749	-17.422	291.818	28.83206										
27.30000	13.749	-17.487	291.787	28.83206										
27.30334	13.764	-17.552	291.787	28.83145										
27.30667	13.749	-17.617	291.772	28.83145										
27.31000	13.794	-17.672	291.757	28.83084										
27.31334	13.825	-17.705	291.742	28.83084										
27.31667	13.794	-17.737	291.757	28.82961										
27.32000	13.794	-17.770	291.757	28.82961										
27.32334	13.779	-17.802	291.742	28.82961										
27.32667	13.810	-17.813	291.711	28.83022										
27.33000	13.779	-17.781	291.696	28.82961										
27.33334	13.810	-17.748	291.681	28.82961										
27.33667	13.825	-17.716	291.681	28.82961										
27.34000	13.794	-17.684	291.681	28.83022										
27.34334	13.764	-17.659	291.665	28.83022										
27.34667	13.794	-17.651	291.665	28.82961										
27.35000	13.779	-17.643	291.665	28.82900										
27.35334	13.749	-17.635	291.650	28.82900										
27.35667	13.794	-17.627	291.620	28.82961										
27.36000	13.825	-17.616	291.604	28.82900										
27.36334	13.749	-17.600	291.589	28.82839										
27.36667	13.764	-17.583	291.589	28.82839										
27.37000	13.794	-17.567	291.559	28.82839										
27.37334	13.733	-17.551	291.543	28.82717										
27.37667	13.688	-17.553	291.528	28.82595										
27.38000	13.733	-17.585	291.528	28.82534										
27.38334	13.718	-17.618	291.513	28.82534										
27.38667	13.688	-17.650	291.513	28.82595										
27.39000	13.733	-17.683	291.482	28.82656										
27.39334	13.764	-17.696	291.467	28.82656										
27.39667	13.749	-17.680	291.467	28.82717										
27.40000	13.764	-17.664	291.452	28.82778										
27.40334	13.794	-17.648	291.421	28.82778										
27.40667	13.825	-17.631	291.406	28.82656										
27.41000	13.764	-17.648	291.406	28.82534										
27.41334	13.794	-17.713	291.391	28.82534										
27.41667	13.810	-17.778	291.375	28.82534										
27.42000	13.764	-17.843	291.360	28.82412										
27.42334	13.733	-17.908	291.360	28.82290										
27.42667	13.749	-17.918	291.360	28.82290										
27.43000	13.764	-17.853	291.345	28.82290										
27.43334	13.718	-17.788	291.314	28.82290										
27.43667	13.733	-17.723	291.299	28.82229										
27.44000	13.733	-17.658	291.299	28.82229										
27.44334	13.794	-17.618	291.284	28.82412										
27.44667	13.779	-17.610	291.253	28.82534										
27.45000	13.810	-17.602	291.238	28.82534										
27.45334	13.825	-17.594	291.223	28.82656										
27.45667	13.855	-17.586	291.208	28.82839										
27.46000	13.810	-17.592	291.192	28.82900										
27.46334	13.825	-17.617	291.162	28.82961										
27.46667	13.810	-17.641	291.147	28.83022										
27.47000	13.810	-17.665	291.131	28.83022										
27.47334	13.764	-17.690	291.131	28.83022										
27.47667	13.764	-17.703	291.116	28.83022										
27.48000	13.733	-17.703	291.116	28.82900										
27.48334	13.764	-17.703	291.116	28.82778										
27.48667	13.733	-17.703	291.131	28.82656										
27.49000	13.764	-17.703	291.116	28.82656										
27.49334	13.779	-17.703	291.086	28.82595										
27.49667	13.810	-17.703	291.055	28.82534										
27.50000	13.794	-17.703	291.055	28.82412										
27.50334	13.794	-17.703	291.055	28.82412										
27.50667	13.810	-17.703	291.040	28.82412										
27.51000	13.794	-17.715	291.025	28.82351										
27.51334	13.749	-17.739	291.040	28.82229										
27.51667	13.733	-17.764	291.040	28.82229										
27.52000	13.764	-17.788	291.025	28.82229										
27.52334	13.718	-17.812	290.994	28.82168										
27.52667	13.718	-17.816	290.963	28.82046										
27.53000	13.749	-17.799	290.948	28.81985										
27.53334	13.733	-17.783	290.948	28.81985										
27.53667	13.718	-17.767	290.933	28.81985										
27.54000	13.764	-17.751	290.902	28.81863										
27.54334	13.764	-17.769	290.918	28.81680										
27.54667	13.733	-17.818	290.933	28.81558										
27.55000	13.733	-17.867	290.918	28.81497										
27.55334	13.764	-17.916	290.887	28.81436										
27.55667	13.733	-17.964	290.887	28.81314										
27.56000	13.749	-17.945	290.902	28.81314										
27.56334	13.794	-17.872	290.887	28.81375										
27.56667	13.779	-17.799	290.841	28.81436										
27.57000	13.764	-17.726	290.811	28.81436										
27.57334	13.764	-17.653	290.796	28.81436										
27.57667	13.794	-17.650	290.765	28.81496										
27.58000	13.764	-17.698	290.735	28.81619										
27.58334	13.810	-17.747	290.719	28.81680										
27.58667	13.840	-17.796	290.719	28.81680										
27.59000	13.825	-17.845	290.735	28.81619										
27.59334	13.779	-17.889	290.735	28.81680										
27.59667	13.794	-17.929	290.735	28.81741										
27.60000	13.825	-17.970	290.719	28.81680										
27.60334	13.779	-18.010	290.704	28.81619										
27.60667	13.825	-18.051	290.689	28.81741										
27.61000	13.840	-18.047	290.689	28.81863										
27.61334	13.855	-18.015	290.658	28.81985										
27.61667	13.810	-17.982	290.643	28.82046										
27.62000	13.825	-17.950	290.643	28.82107										
27.62334	13.855	-17.917	290.628	28.82229										
27.62667	13.855	-17.895	290.597	28.82351										
27.63000	13.855	-17.879	290.567	28.82351										
27.63334	13.871	-17.862	290.551	28.82351										
27.63667	13.886	-17.846	290.536	28.82412										
27.64000	13.810	-17.830	290.521	28.82534										
27.64334	13.840	-17.855	290.490	28.82534										
27.64667	13.825	-17.904	290.475	28.82534										
27.65000	13.855	-17.953	290.475	28.82473										
27.65334	13.825	-18.001	290.460	28.82534										
27.65667	13.871	-18.050	290.445	28.82534										
27.66000	13.840	-18.029	290.414	28.82534										
27.66334	13.855	-17.973	290.399	28.82412										
27.66667	13.794	-17.916	290.384	28.82412										
27.67000	13.825	-17.859	290.368	28.82473										
27.67334	13.825	-17.802	290.338	28.82473										
27.67667	13.840	-17.816	290.323	28.82412										
27.68000	13.825	-17.865	290.323	28.82351										
27.68334	13.855	-17.914	290.323	28.82473										
27.68667	13.855	-17.963	290.307	28.82473										
27.69000	13.825	-18.011	290.277	28.82473										
27.69334	13.810	-18.004	290.262	28.82473										
27.69667	13.825	-17.971	290.262	28.82534										
27.70000	13.840	-17.939	290.262	28.82595										
27.70334	13.825	-17.906	290.246	28.82595										
27.70667	13.840	-17.874	290.246	28.82534										
27.71000	13.855	-17.876	290.262	28.82412										
27.71334	13.825	-17.892	290.262	28.82412										
27.71667	13.794	-17.908	290.231	28.82412										
27.72000	13.794	-17.925	290.201	28.82412										
27.72334	13.779	-17.941	290.201	28.82351										
27.72667	13.749	-17.940	290.201	28.82351										
27.73000	13.764	-17.931	290.185	28.82412										
27.73334	13.764	-17.923	290.170	28.82412										
27.73667	13.779	-17.915	290.170	28.82351										
27.74000	13.779	-17.907	290.170	28.82290										
27.74334	13.810	-17.881	290.170	28.82351										
27.74667	13.779	-17.848	290.155	28.82412										
27.75000	13.794	-17.816	290.124	28.82412										
27.75334	13.810	-17.783	290.109	28.82351										
27.75667	13.779	-17.751	290.094	28.82412										
27.76000	13.764	-17.768	290.063	28.82534										
27.76334	13.810	-17.800	290.033	28.82534										
27.76667	13.794	-17.833	290.033	28.82473										
27.77000	13.764	-17.865	290.033	28.82412										
27.77334	13.810	-17.898	290.033	28.82473										
27.77667	13.855	-17.905	290.017	28.82473										
27.78000	13.825	-17.905	290.002	28.82473										
27.78334	13.840	-17.905	289.987	28.82473										
27.78667	13.825	-17.905	289.987	28.82534										
27.79000	13.855	-17.905	289.972	28.82595										
27.79334	13.825	-17.943	289.956	28.82717										
27.79667	13.840	-17.992	289.941	28.82717										
27.80000	13.840	-18.041	289.941	28.82656										
27.80334	13.855	-18.090	289.941	28.82717										
27.80667	13.794	-18.138	289.926	28.82717										
27.81000	13.779	-18.095	289.895	28.82595										
27.81334	13.794	-18.030	289.880	28.82412										
27.81667	13.779	-17.965	289.880	28.82351										
27.82000	13.779	-17.900	289.880	28.82290										
27.82334	13.825	-17.835	289.865	28.82229										
27.82667	13.840	-17.844	289.865	28.82046										
27.83000	13.794	-17.868	289.880	28.81985										
27.83334	13.794	-17.893	289.880	28.81924										
27.83667	13.779	-17.917	289.850	28.81924										
27.84000	13.779	-17.942	289.819	28.81802										
27.84334	13.749	-17.973	289.804	28.81680										
27.84667	13.779	-18.005	289.804	28.81558										
27.85000	13.794	-18.038	289.804	28.81619										
27.85334	13.840	-18.070	289.789	28.81680										
27.85667	13.794	-18.103	289.789	28.81680										
27.86000	13.794	-18.093	289.804	28.81680										
27.86334	13.794	-18.077	289.789	28.81802										
27.86667	13.764	-18.061	289.758	28.81863										
27.87000	13.733	-18.045	289.743	28.81802										
27.87334	13.733	-18.028	289.743	28.81741										
27.87667	13.779	-18.019	289.743	28.81680										
27.88000	13.764	-18.011	289.743	28.81741										
27.88334	13.794	-18.003	289.727	28.81741										
27.88667	13.825	-17.995	289.712	28.81680										
27.89000	13.825	-17.987	289.712	28.81558										
27.89334	13.764	-17.979	289.712	28.81619										
27.89667	13.779	-17.971	289.697	28.81619										
27.90000	13.718	-17.962	289.682	28.81558										
27.90334	13.688	-17.954	289.697	28.81436										
27.90667	13.703	-17.946	289.697	28.81436										
27.91000	13.749	-17.945	289.682	28.81497										
27.91334	13.733	-17.945	289.651	28.81497										
27.91667	13.764	-17.945	289.621	28.81497										
27.92000	13.764	-17.945	289.590	28.81436										
27.92334	13.749	-17.945	289.575	28.81497										
27.92667	13.733	-17.938	289.560	28.81558										
27.93000	13.764	-17.930	289.544	28.81619										
27.93334	13.764	-17.922	289.544	28.81619										
27.93667	13.764	-17.914	289.544	28.81802										
27.94000	13.794	-17.905	289.544	28.81985										
27.94334	13.794	-17.920	289.514	28.82168										
27.94667	13.764	-17.936	289.483	28.82229										
27.95000	13.779	-17.953	289.468	28.82229										
27.95334	13.779	-17.969	289.453	28.82229										
27.95667	13.764	-17.985	289.422	28.82351										
27.96000	13.764	-17.955	289.392	28.82351										
27.96334	13.779	-17.922	289.392	28.82351										
27.96667	13.779	-17.890	289.407	28.82412										
27.97000	13.749	-17.857	289.392	28.82595										
27.97334	13.764	-17.825	289.361	28.82717										
27.97667	13.779	-17.895	289.346	28.82778										
27.98000	13.733	-17.968	289.346	28.82839										
27.98334	13.733	-18.041	289.346	28.82961										
27.98667	13.764	-18.114	289.331	28.83084										
27.99000	13.794	-18.187	289.315	28.83084										
27.99334	13.764	-18.220	289.315	28.83084										
27.99667	13.825	-18.253	289.315	28.83084										
28.00000	13.825	-18.285	289.300	28.83206										
28.00334	13.840	-18.318	289.285	28.83206										
28.00667	13.764	-18.350	289.270	28.83206										
28.01000	13.764	-18.334	289.270	28.83145										
28.01334	13.733	-18.317	289.270	28.83206										
28.01667	13.764	-18.301	289.239	28.83206										
28.02000	13.718	-18.285	289.209	28.83206										
28.02334	13.779	-18.268	289.193	28.83084										
28.02667	13.779	-18.219	289.193	28.83084										
28.03000	13.810	-18.170	289.178	28.83084										
28.03334	13.779	-18.122	289.163	28.83084										
28.03667	13.810	-18.073	289.163	28.83022										
28.04000	13.794	-18.028	289.178	28.83022										
28.04334	13.825	-18.069	289.178	28.83022										
28.04667	13.794	-18.109	289.178	28.83084										
28.05000	13.825	-18.150	289.163	28.83084										
28.05334	13.810	-18.190	289.163	28.83084										
28.05667	13.825	-18.227	289.163	28.83084										
28.06000	13.794	-18.203	289.163	28.83145										
28.06334	13.825	-18.179	289.132	28.83145										
28.06667	13.825	-18.154	289.117	28.83145										
28.07000	13.840	-18.130	289.117	28.83084										
28.07334	13.825	-18.110	289.102	28.83084										
28.07667	13.840	-18.142	289.071	28.83084										
28.08000	13.840	-18.175	289.071	28.83084										
28.08334	13.810	-18.207	289.087	28.82961										
28.08667	13.794	-18.239	289.087	28.82900										
28.09000	13.810	-18.267	289.102	28.82900										
28.09334	13.794	-18.242	289.102	28.82900										
28.09667	13.779	-18.218	289.087	28.82778										
28.10000	13.794	-18.194	289.087	28.82778										
28.10334	13.779	-18.169	289.087	28.82839										
28.10667	13.764	-18.145	289.071	28.82900										
28.11000	13.794	-18.121	289.071	28.82839										
28.11334	13.779	-18.096	289.071	28.82778										
28.11667	13.794	-18.072	289.071	28.82595										
28.12000	13.825	-18.048	289.071	28.82534										
28.12334	13.871	-18.032	289.056	28.82473										
28.12667	13.871	-18.081	289.041	28.82412										
28.13000	13.886	-18.130	289.041	28.82290										
28.13334	13.916	-18.178	289.041	28.82351										
28.13667	13.916	-18.227	289.041	28.82412										
28.14000	13.886	-18.258	289.041	28.82412										
28.14334	13.916	-18.177	289.041	28.82351										
28.14667	13.916	-18.095	289.041	28.82351										
28.15000	13.886	-18.014	289.041	28.82351										
28.15334	13.901	-17.933	289.026	28.82351										
28.15667	13.932	-17.878	289.010	28.82290										
28.16000	13.901	-17.968	289.010	28.82229										
28.16334	13.916	-18.057	289.026	28.82290										
28.16667	13.932	-18.146	289.026	28.82412										
28.17000	13.932	-18.236	289.026	28.82412										
28.17334	13.901	-18.305	289.041	28.82351										
28.17667	13.916	-18.281	289.041	28.82351										
28.18000	13.962	-18.257	289.041	28.82412										
28.18334	13.962	-18.232	289.026	28.82412										
28.18667	14.023	-18.208	289.010	28.82351										
28.19000	14.039	-18.191	289.010	28.82290										
28.19334	14.100	-18.207	289.010	28.82351										
28.19667	14.054	-18.224	288.995	28.82412										
28.20000	14.069	-18.240	288.980	28.82412										
28.20334	14.054	-18.256	288.965	28.82473										
28.20667	14.130	-18.276	288.949	28.82595										
28.21000	14.084	-18.308	288.949	28.82717										
28.21334	14.145	-18.341	288.934	28.82778										
28.21667	14.176	-18.373	288.919	28.82778										
28.22000	14.237	-18.405	288.934	28.82717										
28.22334	14.191	-18.431	288.949	28.82717										
28.22667	14.252	-18.431	288.949	28.82778										
28.23000	14.267	-18.431	288.949	28.82839										
28.23334	14.344	-18.431	288.949	28.82900										
28.23667	14.298	-18.431	288.949	28.82961										
28.24000	14.344	-18.433	288.949	28.83145										
28.24334	14.374	-18.441	288.934	28.83267										
28.24667	14.451	-18.449	288.903	28.83328										
28.25000	14.420	-18.457	288.903	28.83389										
28.25334	14.496	-18.465	288.903	28.83511										
28.25667	14.542	-18.461	288.873	28.83633										
28.26000	14.557	-18.420	288.858	28.83755										
28.26334	14.527	-18.380	288.873	28.83755										
28.26667	14.542	-18.339	288.888	28.83755										
28.27000	14.603	-18.299	288.903	28.83755										
28.27334	14.588	-18.284	288.919	28.83755										
28.27667	14.618	-18.341	288.903	28.83633										
28.28000	14.679	-18.398	288.903	28.83572										
28.28334	14.679	-18.455	288.903	28.83572										
28.28667	14.679	-18.512	288.888	28.83633										
28.29000	14.725	-18.531	288.858	28.83633										
28.29334	14.771	-18.458	288.842	28.83572										
28.29667	14.771	-18.385	288.842	28.83511										
28.30000	14.832	-18.312	288.842	28.83511										
28.30334	14.863	-18.239	288.827	28.83450										
28.30667	14.847	-18.215	288.827	28.83328										
