p1 mw,p1 WF,p2 mw,p2 WF
103782.7578,0.21381610472455523,252828112,0.7722783612844158
103621.4141,0.2152822202486104,252515168,0.7818647192508448
103461.0078,0.21661155259682846,252206512,0.790195522101436
103301.4141,0.2181140916164282,251901536,0.7986882503049576
103142.75,0.21944408501224882,251600240,0.8059491158786245
102984.8906,0.22078998314351622,251302080,0.8147611560068605
102827.8359,0.22245508602909456,251007568,0.8238355841459852
102671.8125,0.22349739323840898,250716704,0.8315148400023061
102516.3672,0.2251756509213705,250428928,0.8394223296825419
102361.9375,0.22653433359460273,250144240,0.8473752813821485
102208.3047,0.2280672674398996,249862608,0.8571248723738015
102055.5781,0.22924728321406138,249584576,0.8635940351336555
101903.5234,0.23077696472289852,249309056,0.8717651437080268
101752.3672,0.2322894061479694,249036560,0.8783712313398917
101602.1016,0.23364959607184208,248766560,0.8868991907128978
101452.6172,0.23498850032945617,248499584,0.8954800738711596
101303.9063,0.2365229413144887,248235616,0.9004680631971691
101156.0859,0.2376887050553885,247973552,0.9073488468657839
101008.9219,0.23938563055407022,247713952,0.9141590910837398
100862.7422,0.2407309866385031,247456784,0.9211764150338464
100717.3281,0.24208292669273235,247202064,0.9262602517702636
100572.6797,0.24340398277598296,246949232,0.933369884543095
100428.7891,0.24472739220200712,246698832,0.938493183428671
100285.6563,0.24644745425587256,246450304,0.9459471286071365
100143.5,0.24740372002827613,246204192,0.9492110949450899
100001.8672,0.2491632067149478,245959392,0.9546763214201744
99861.20313,0.2507319691074017,245716464,0.9601482401574625
99721.39844,0.2518997952879862,245475392,0.9658127769586619
99582.22656,0.25326826142137393,245236176,0.9693347467497364
99443.78906,0.2548781406863527,244998272,0.9727437150058875
99306.20313,0.2562761687509665,244761664,0.9785301765196032
99169.35156,0.25787208677486756,244526896,0.9821467629991602
99033.33594,0.25928502797579817,244293440,0.9833633944570944
98898.05469,0.2606839021325451,244060720,0.9869808272293792
98763.5,0.26207190873546743,243829312,0.9903096406266086
98629.67188,0.2636898527146542,243599184,0.9937766865681424
98496.67188,0.265068446057387,243370352,0.9948846244211957
98364.39063,0.26644632550641667,243142256,0.9960601784175268
98232.82813,0.2678053783796149,242914912,0.9971781933810518
98101.97656,0.2694043900907691,242688320,0.9980832053699393
97971.94531,0.27077362307486524,242462464,0.9990516028450732
97842.625,0.27213844027650325,242237344,1.0
97714.01563,0.2737101905531044,242012976,0.998535672889199
97586.21094,0.2750508400074425,241788816,0.9969892678055595
97459.11719,0.2763541801147596,241564864,0.9977992015650776
97332.71875,0.2776802072804174,241341632,0.9964762609957447
97207.01563,0.279251851809365,241118624,0.9950677806549373
97082.11719,0.28058480669400876,240895824,0.9935649146380734
96957.90625,0.2819452081131885,240673216,0.9898421727865329
96834.39063,0.28328638636124676,240450288,0.9885904638985287
96711.5625,0.2848649321584038,240227584,0.9848491834611321
96589.52344,0.28622094424590183,240004544,0.9834217799439497
96468.17188,0.2873179065782047,239781712,0.9797522696791372
96347.39844,0.28915436519078724,239558560,0.9759740656481222
96227.50781,0.29028649502264464,239335088,0.9699877554783578
96108.19531,0.29163325249915967,239110784,0.968493043296727
95989.55469,0.2932602131432459,238886688,0.962386962218146
95871.69531,0.29460366538174826,238661744,0.9564889607425363
95754.5,0.2959945277258401,238435984,0.9526332173585081
95637.98438,0.2975691072928344,238209904,0.9467372159471836
95522.22656,0.2989482558800638,237982992,0.9408512146959626
95407.14063,0.3002820304615165,237755248,0.934896674058368
95292.71094,0.3013805263843316,237526672,0.9291681364906202
95178.84375,0.3032798105817641,237297296,0.9211193373806059
95065.83594,0.30433798282263447,237066560,0.9153222604264847
94953.38281,0.3056918531735708,236835024,0.9073959243589206
94841.58594,0.30730355693215067,236602144,0.8996483599673305
94730.53906,0.3086460837261904,236367936,0.8920067970469878
94620.14844,0.3102954141302043,236132400,0.886491185342188
94510.50781,0.31104323957700436,235896080,0.8771862156747124
94401.29688,0.31303393288904496,235657920,0.8698742723180171
94292.94531,0.31440906240001093,235418432,0.8609806927081979
94185.23438,0.315487621202549,235177136,0.8538706753448474
94078.05469,0.3171696071695897,234934544,0.8451937139250736
93971.61719,0.31857474799772,234690144,0.8365786764185164
93865.82031,0.31997296110686446,234443920,0.8298348945722808
93760.65625,0.32136580653831154,234196432,0.8230721893883488
93656.11719,0.3231461822404993,233947648,0.8147419250290131
93552.32031,0.32423143081593975,233697088,0.806548354690584
93449.03906,0.3256715012529934,233444736,0.8017288290789724
93346.39063,0.32744402373628023,233191632,0.7921140091556306
93244.46875,0.3288804451306793,232936256,0.7874188698617075
93143.17188,0.3303166286344473,232680128,0.7811259402222874
93042.49219,0.3317763187824601,232422752,0.77194281831696
92942.42969,0.33323270374791275,232163120,0.7673464495795043
92842.99219,0.3350128943501175,231902752,0.759771656671033
92744.26563,0.3361108085222071,231640640,0.7551992114319861
92646.05469,0.3375351460706825,231377808,0.7491285154236257
92548.45313,0.3393182717109339,231113760,0.7402570899377132
92451.5625,0.3403670835931677,230847472,0.7371555103322562
92355.17969,0.342192013604323,230580976,0.730060723818183
92259.50781,0.343600591868896,230312784,0.7243168013391003
92164.4375,0.34504946736463726,230043376,0.7186838804919775
92069.96875,0.3465197871203912,229772768,0.7131011140234657
91976.10938,0.34797455914300224,229500976,0.7088773655864987
91882.84375,0.34942623747836005,229228496,0.702054351963116
91790.17969,0.350906314243493,228954320,0.6978936044218765
91698.10938,0.352367141386728,228679472,0.6925209945709894
91606.63281,0.3542911486314093,228403456,0.6858691371182811
91515.85938,0.3553665345052695,228125760,0.6829975603885982
91425.57031,0.35693265270731334,227847904,0.6777313367607989
91335.875,0.3588556551552027,227568880,0.6713380210911457
91246.86719,0.35999439540763295,227288208,0.668558061114839
91158.34375,0.3619717620754219,227007392,0.6622830546196511
91070.50781,0.36314495593370366,226724928,0.6595705570472074
90983.15625,0.36516076894373556,226442320,0.6545062590901101
90896.49219,0.3662928194232636,226158560,0.6495735782041603
90810.30469,0.3682700803433989,225873680,0.6446597053110155
90724.79688,0.369404325516494,225587664,0.64088100134459
90639.76563,0.37098474870880505,225301024,0.6370677968338733
90555.3125,0.373469294487059,225013760,0.6332888620163434
90471.64063,0.3741099780415773,224725888,0.6283810661051002
90388.33594,0.37569256942122664,224436896,0.6246707090684673
90305.60156,0.3777535713925046,224147280,0.6200537247305024
90223.54688,0.3793565758400504,223856576,0.6175343067628571
90142.05469,0.3805137195113409,223565760,0.6129454380244878
90061.03125,0.38258537748568394,223273840,0.6094545071403896
89980.67188,0.38427156768442344,222981328,0.6059199986336713
89900.88281,0.38543257183822316,222688224,0.6024889146481367
89821.55469,0.3871188677846162,222394528,0.5990417149647521
89742.79688,0.3893032204843736,222100240,0.5946697723792221
89664.69531,0.3904607079603059,221804880,0.5922928947246023
89587.04688,0.3927134125163648,221509440,0.588866156902312
89510.0625,0.3939626264053183,221213408,0.584533137813364
89433.53906,0.39571708916348214,220916320,0.582077220515535
89357.57031,0.3979871660017374,220619136,0.5796924581099882
89282.25,0.39927281658389746,220321888,0.5753817854402066
89207.39063,0.40105258408458333,220023568,0.5720918571450359
89133.07813,0.40291180905238355,219724704,0.5687848902315622
89059.32031,0.40468742522292356,219425280,0.5663547425956911
88986.10938,0.4065463064415343,219125776,0.5639585184570108
88913.44531,0.4084137019266484,218826208,0.5597518857500365
88841.33594,0.4102213919094898,218525600,0.5573313920782731
88769.76563,0.411556250640064,218224944,0.5539530010268897
88698.64844,0.41447687373441783,217923728,0.5515304303404732
88628.25781,0.4153019620102175,217622448,0.5482348096539199
88558.22656,0.4172234837136953,217320640,0.5458862784499999
88488.73438,0.41974097595806487,217018768,0.5427318520096555
88419.875,0.42112533357378507,216716368,0.5403881670657117
88351.46094,0.423069198586414,216413920,0.5371637780604872
88283.57813,0.42511153263106705,216110928,0.5348749016211927
88216.23438,0.4271244370538288,215807904,0.5326109099952834
88149.42969,0.4291483940749458,215504816,0.5295594079793907
88083.15625,0.4312496932219396,215201216,0.5273483015828923
88017.42188,0.4333509923689335,214897584,0.5251177720746083
87952.21094,0.43486520544150475,214593888,0.5228838577180563
87887.4375,0.43765295879953603,214290160,0.520685828528457
87823.28906,0.4392140266222956,213986400,0.5176231340250588
87759.57813,0.44137775470339696,213682112,0.5154804132755192
87696.39063,0.44362535608952336,213377808,0.5133201538109446
87633.72656,0.44591499979263727,213073456,0.511224510554542
87571.59375,0.44824393593012735,212769088,0.5098423769227923
87509.98438,0.4499269001877313,212465136,0.5069191842414688
87448.80469,0.45290942347792484,212160688,0.5047480400908612
87388.23438,0.4546556892679983,211856224,0.5025696264696283
87328.10156,0.45699430311799033,211551728,0.5011517230158175
87268.47656,0.4594554479996528,211247664,0.49818099130046967
87209.38281,0.4618358397697724,210943104,0.49678981898491426
87150.79688,0.464380646350248,210638992,0.49471386840856774
87092.73438,0.4661948674567852,210334864,0.49260910967931254
87035.09375,0.4687374000468167,210030704,0.49128216898140975
86977.96875,0.47221232145413605,209726992,0.48918133343035647
86921.45313,0.47328739002958325,209423248,0.48716526814709665
86865.25781,0.4768029788680368,209119488,0.4858663662597428
86809.67188,0.47869213585612436,208816176,0.48380506964689496
86754.5,0.4823832450602946,208512848,0.48248897524050205
86699.9375,0.4843981061196352,208209952,0.48046683297534054
86645.78906,0.48735524531497737,207907040,0.4784104211783139
86592.15625,0.49030339424074426,207604112,0.47708421126692596
86539.02344,0.4924556466774238,207301632,0.47571107760181597
86486.30469,0.4955342063045385,206999584,0.4736565503628613
86434.09375,0.49954071262661104,206697520,0.4730645808602055
86382.48438,0.5008460358767357,206396368,0.47033581385049694
86331.1875,0.5050555090436087,206094736,0.4689885651922362
86280.49219,0.5073258502787241,205793536,0.46842982711742287
86230.20313,0.5116111583762858,205493248,0.46629687567688244
86180.51563,0.5128762901983481,205192928,0.46488043379610133
86131.13281,0.5172807976942436,204893056,0.46280590623693957
86082.35156,0.5205002389812405,204593184,0.4620891274315527
86034.0625,0.5230377475873119,204294192,0.4607231862866997
85986.1875,0.5264125077228885,203995632,0.45866892829337275
85938.80469,0.5289172814690559,203697056,0.4580841513109741
85891.82813,0.5336787525631264,203399376,0.4560973171656652
85845.44531,0.5362370443816078,203101680,0.45480456921058116
85799.46094,0.5400050461593595,202804416,0.45419890738204577
85753.96875,0.543928631182551,202508032,0.45289450539856885
85708.97656,0.5467066539265273,202212096,0.4515840649890352
85664.38281,0.5507281262864696,201916576,0.4503096249300241
85620.28125,0.5536509440743904,201621488,0.4490516851593821
85576.57813,0.5591247026939309,201326832,0.44850344718008284
85533.46094,0.5622668813737375,201033056,0.4472738154656175
85490.74219,0.5668121118248564,200739712,0.4453664439485602
85448.51563,0.5712565991980546,200446336,0.44550056118072473
85406.77344,0.5746727142076922,200154288,0.44429831444066153
85365.42969,0.5795240871657302,199862656,0.4437629996062037
85324.57813,0.58438640697447,199571888,0.4419525524820647
85284.21094,0.5893768106480127,199281104,0.4414249301032745
85244.32813,0.5932349258959441,198991184,0.4415205082680545
85204.84375,0.596727669415017,198702560,0.43959040574131186
85165.74219,0.6035811055264115,198413920,0.4389477433687898
85127.22656,0.6074399083836266,198126128,0.4376465337769999
85089.10156,0.6128814081463351,197838752,0.43706102600808633
85051.46094,0.6168582995801762,197552240,0.4371064496329339
85014.21094,0.6225471357293838,197266992,0.4352717329757117
84977.4375,0.6284817212185018,196981744,0.43535908035489035
84941.15625,0.6327387895909472,196697760,0.4341365640489924
84905.25781,0.6370893029560043,196414176,0.433567633518816
84869.74219,0.643470330972103,196131440,0.4330026644000433
84834.71875,0.6479328520078144,195849552,0.43238742539644676
84800.07031,0.652756461077451,195568480,0.4318355334845732
84765.8125,0.6595373411008454,195288256,0.4306286713356381
84732.03906,0.6644322369539255,195008416,0.4300927412208783
84698.64844,0.6695895411453852,194729424,0.43020608879047606
84665.64063,0.6748442036026138,194451680,0.42969112047222113
84633.01563,0.6804703724834636,194174752,0.428495566155683
84600.78125,0.6858886038807248,193898224,0.4286253370632817
84568.92188,0.6917064754572604,193622928,0.4274982451827491
84537.45313,0.6976365659779477,193348032,0.4269819306363558
84506.36719,0.7035106002608263,193073952,0.42709562440194937
84475.65625,0.7098336678050192,192801104,0.42585595413285715
84445.33594,0.713745565743934,192528640,0.4252472538133709
84415.29688,0.7204647306160193,192256992,0.424597245181177
84385.64844,0.7268707199581647,191986144,0.4239044282687225
84356.375,0.7312620063356524,191716096,0.42321361142055297
84327.39063,0.7379768880673284,191446848,0.4225086019884503
84298.78125,0.7428664954286835,191178400,0.4211830459132091
84270.46875,0.7496582169432925,190910336,0.4204726518911963
84242.52344,0.7547881803478698,190643056,0.4204637671081268
84214.875,0.7622769585650524,190376992,0.4184370094340934
84187.60156,0.7673782059641797,190110880,0.4183303542880207
84160.61719,0.7723529565450925,189845968,0.41757176723451567
84133.91406,0.7804302750748804,189581840,0.41625790358219056
84107.59375,0.7830382245940715,189318096,0.4155402786453975
84081.46094,0.7915841444145321,189055120,0.41489369325599496
84055.71094,0.7970612346119568,188792928,0.4143143778138745
84030.24219,0.8029663643611211,188531504,0.4131476700447682
84005.05469,0.8091331616051143,188270464,0.4132284403453132
83980.15625,0.8154985359740595,188010592,0.41210515613676957
83955.54688,0.8183259520773376,187751088,0.4109825259256942
83931.11719,0.8249746763690173,187491936,0.41115268206422617
83906.97656,0.8347009551583054,187233968,0.4100236285139318
83883.21094,0.8382769371083156,186976352,0.40955804539324964
83859.64063,0.8453560798580472,186719504,0.40843703049461866
83836.35156,0.8487980023967691,186463008,0.408633148590368
83813.25,0.8557695803190571,186207680,0.40747963321173086
83790.42969,0.8592386318166403,185952704,0.40621957803191244
83767.79688,0.870568073869038,185698080,0.4063358103530463
83745.54688,0.8706797111179168,185444608,0.4051852566763134
83723.39063,0.8783443271101339,185191504,0.40401370264723085
83701.51563,0.8823176224583259,184938720,0.4041308580501391
83679.82813,0.8866860635718854,184687104,0.4022387559382041
83658.32813,0.8950880340523681,184435424,0.40227491035078444
83637.11719,0.8989809994459885,184184896,0.40099839327712034
83616.08594,0.903894299383357,183934704,0.4003144611477354
83595.25,0.9082030349391912,183685264,0.39904805974038765
83574.60156,0.9172940243024349,183436160,0.3984533979427768
83554.23438,0.9175711341709195,183187792,0.39728045929103273
83533.96094,0.9228107246762678,182939760,0.39669145149028107
83513.875,0.9281737454842344,182692480,0.39610259759026567
83493.98438,0.9328004166007275,182445920,0.39424814985846407
83474.27344,0.9386026877643766,182199296,0.39427884256944473
83454.75781,0.9437747988454284,181953792,0.3931055193271816
83435.42188,0.9497606816506834,181708640,0.39253781951893046
83416.28125,0.9505425111510394,181464208,0.39071060286079484
83397.23438,0.9515319615019993,181219696,0.3908099119085172
83378.28125,0.9576468797345823,180976320,0.3896388194203219
83359.51563,0.9633735271855879,180733280,0.38902173425317654
83340.9375,0.9694775518017363,180490944,0.387781525492829
83322.54688,0.9662314570598788,180248944,0.3865364320779819
83304.16406,0.9768490876453306,180007264,0.38600234812677087
83286.05469,0.9728714026881949,179766304,0.3854619947370772
83267.94531,0.9745477037345779,179526064,0.3836078932012713
83249.9375,0.9862399267815003,179285744,0.38302700084122965
83232.21094,0.9824535740982747,179046144,0.3824533010014451
83214.48438,0.9836077035455464,178807264,0.3811580914411888
83196.85156,0.990357118235403,178568688,0.3798543818497035
83179.40625,0.9861753031538256,178330432,0.37927598948935726
83161.96094,0.9883443721845859,178092896,0.3781057816884131
83144.61719,0.9946457578553969,177855664,0.3775951595334024
83127.45313,0.991174485490732,177619152,0.37644295198838024
83110.29688,0.9928618919815706,177382944,0.3752876673965624
83093.23438,1.0,177147056,0.3741226518902687
83076.35938,0.9913236168539005,176911472,0.3736184913076788
83059.39844,0.9925528409982858,176676592,0.3725304000354179
83042.52344,0.9948573973386453,176442032,0.37211708686384454
83025.75,0.9964761615691649,176208176,0.3710516496509009
83009.07031,0.9929911392369197,175974608,0.36937793510351347
82992.39844,0.9943687539009227,175740976,0.369559899009853
82975.8125,0.9910772852641935,175508432,0.36786687653424993
82959.23438,0.9926869530893174,175275808,0.36738233168134793
82942.75,0.9890823083681244,175043872,0.3663092789631049
82926.26563,0.9913469911333583,174812240,0.3658311956826237
82909.88281,0.9871054178143122,174581296,0.364108557317229
82893.49219,0.9788694484144413,174350288,0.3636081661734263
82877.02344,0.9806124885960935,174119952,0.3625284594261814
82860.64844,0.9767198403899815,173889936,0.36135825162523716
82844.27344,0.9785259171527193,173660208,0.360169620422007
82827.99219,0.9693993900345028,173430784,0.35957684334378964
82811.625,0.9711256126239317,173202064,0.3577938197498977
82795.35156,0.9615448158778959,172973248,0.3572021580487144
82778.98438,0.9588616136223602,172745120,0.3566628816415313
82762.63281,0.954446370715618,172517664,0.35434688931214087
82746.27344,0.9510251258080098,172289760,0.35433354302093556
82729.92188,0.9424085008993788,172062912,0.353117949989667
82713.48438,0.9438700948378699,171836352,0.35139723473818935
82697.14063,0.9348165469091725,171609728,0.3508446505956458
82680.70313,0.9215937699214081,171383776,0.349758828471976
82664.09375,0.9284822680065131,171158112,0.3480879215644349
82647.67188,0.9140082672589495,170932368,0.34757833799741156
82631.0625,0.9109119388098005,170707312,0.34703571529780525
82614.46094,0.9078595036774694,170482912,0.34486291727890844
82597.86719,0.8991631305095399,170258080,0.344888417533917
82581.17969,0.8865083221172776,170034272,0.34319462587727584
82564.32031,0.8877217867004986,169810384,0.3420775341568468
82547.54688,0.8755104591245846,169586800,0.3409358267073387
82530.60156,0.8719593325866105,169363504,0.3403718960152317
82513.65625,0.864634493176712,169140880,0.3387056816282523
82496.625,0.8567807125433993,168918176,0.33754458930016057
82479.50781,0.8490836791005959,168695760,0.33640799735625637
82462.30469,0.8416800956736673,168473648,0.3352787515107025
82445.01563,0.8337690421777324,168251824,0.33466955109448426
82427.63281,0.8308490805191477,168030656,0.33302218309483317
82410.25781,0.8232818227926997,167809408,0.33201640048519354
82392.79688,0.8160569856171709,167588464,0.3310036563677227
82375.25,0.8088494412606044,167367808,0.3299659117693322
82357.61719,0.8018856372048878,167147424,0.3289499752601744
82339.89844,0.7988009432157245,166927344,0.3279844623752551
82322.17969,0.7879134481673535,166707568,0.32702364201089734
82304.28125,0.7850277017249176,166488064,0.3255483916582184
82286.39063,0.7785166861644424,166268480,0.3246321871818253
82268.41406,0.7758091042781334,166049200,0.3241961813950899
82250.44531,0.7689559853542471,165830560,0.32270846927713526
82232.38281,0.7587062651067672,165611856,0.32171126364909275
82214.14844,0.7597979917934458,165393424,0.3207326545213341
82196.00781,0.7498419871786526,165175296,0.31970564086956205
82177.6875,0.7473182282074472,164957456,0.31810967749035196
82159.375,0.7405540060734748,164739536,0.31758520894740394
82140.96875,0.7346720925645378,164522256,0.31598209144246
82122.48438,0.7322413028046815,164304912,0.31490986565836154
82104.00781,0.7259132639562719,164087856,0.3138071972116484
82085.4375,0.71976851956196,163871088,0.3126829900826519
82066.78125,0.7171883866109138,163654608,0.3110371796423388
82048.13281,0.7108745208316033,163438048,0.30991429938289733
82029.39844,0.7048033900018271,163221776,0.3087858036824415
82010.57813,0.7019867621554965,163005792,0.30719791718809647
81991.75781,0.6961809481404653,162789728,0.3066676409088745
81972.85156,0.6936349777258246,162574320,0.30510044696540667
81953.95313,0.6880750189647146,162358832,0.30408651052053376
81934.97656,0.6851715566017976,162143632,0.30311499760408095
81915.99219,0.6764827987066856,161928720,0.30162120850422464
81896.83594,0.6742193852460086,161713728,0.30069785006341926
81877.6875,0.6717739466357907,161499040,0.2997451836956163
81858.53906,0.6666786753376721,161284624,0.2983230878179759
81839.3125,0.660762440144052,161070144,0.29738242151323996
81819.99219,0.6586721140212746,160855936,0.29645038994320766
81800.67969,0.6566089174118819,160642032,0.29549656948120445
81781.375,0.6515461694783601,160428400,0.294040492514588
81761.98438,0.6461439089157608,160214704,0.2935483321563866
81742.5,0.6443464516681084,160001648,0.29207683188391176
81723.03125,0.6420313183442992,159788512,0.2911379731868798
81703.5625,0.6367878672455369,159575680,0.2896321454681116
81684.00781,0.6316218903047244,159362768,0.28862203589248936
81664.36719,0.6294896804587136,159150144,0.2880194703080112
81644.73438,0.6269927864931283,158938144,0.2865129695558347
81625.10156,0.6190255181656303,158726080,0.28497637217571775
81605.29688,0.619527488469414,158513968,0.2843763833799817
81585.59375,0.6165642673145049,158302464,0.2829323258350155
81565.88281,0.6090739026052571,158090912,0.28193008165173716
81546.00781,0.6094336159751386,157879632,0.28093745319936486
81526.22656,0.6040242164755081,157668640,0.2795179534690497
81506.35156,0.6021528811555553,157457584,0.2785830181115412
81486.49219,0.5969482993896503,157246816,0.2776504286916704
81466.53906,0.5922180820783581,157036320,0.27674195506546817
81446.50781,0.5926873177440474,156826112,0.2758357507491786
81426.57031,0.5880026861556483,156616176,0.27494745054118136
81406.54688,0.5856780333249246,156406528,0.27359533642568257
81386.52344,0.5812581900902647,156196816,0.2727145747726166
81366.42188,0.5791458116723296,155987392,0.27182804377780007
81346.32031,0.5773210136377949,155778240,0.2709265894125355
81326.22656,0.575466548589809,155569376,0.2699635574913716
81306.14063,0.5710625170415331,155360784,0.26863246292548404
81285.96875,0.5691554321385861,155152128,0.26818036063816025
81265.79688,0.564937286333265,154944112,0.26682063117868354
81245.54688,0.5653747916031282,154736016,0.26587904163085174
81225.39063,0.5611207376210587,154528208,0.2645035810640441
81205.14844,0.5565633436944251,154320336,0.26351418339788213
81184.82031,0.5571898017773625,154112752,0.2629319064151789
81164.59375,0.5551746762657096,153905776,0.26156461904218764
81144.36719,0.5504877178962182,153698736,0.2606933382552316
81124.05469,0.5459759098588347,153491984,0.25981121117676576
81103.65625,0.5466884620029743,153285504,0.2589769885255814
81083.35938,0.5424834310693359,153079312,0.25812084244027295
81062.97656,0.5404191239154977,152873392,0.25682422922141496
81042.59375,0.5385417070241444,152667408,0.25642812776614243
81022.21875,0.5389527704453589,152462048,0.25516189945679263
81001.9375,0.532387813600146,152256624,0.25429067626162155
80981.48438,0.5329666763111539,152051472,0.2534259917505608
80961.13281,0.5286248357509021,151846592,0.2525839612988174
80940.6875,0.5269454146773944,151642000,0.25175610423374545
80920.25,0.5252674214467453,151437680,0.25053862648308334
80899.82031,0.5234002110616142,151233312,0.25008077421259206
80879.39063,0.5217239629722368,151029536,0.2488393539275808
80858.96875,0.5200381958750161,150825712,0.24800465053824755
80838.55469,0.5182025040576899,150622160,0.24719283205933598
80818.14063,0.5144488866225349,150418880,0.24638201361256692
80797.64844,0.5147264721059248,150215888,0.24551698290551044
80777.24219,0.5109616962138563,150013152,0.24465297142785808
80756.75781,0.5113331498468292,149810704,0.24366426599236615
80736.36719,0.5071400177145841,149608512,0.24231811351387758
80715.89063,0.5077796435707574,149406288,0.24169872064229625
80695.51563,0.5032954935077646,149204640,0.24038651085826035
80675.04688,0.5015861932600703,149002960,0.23951221077761517
80654.58594,0.4999195699816418,148801536,0.23911953256513405
80634.13281,0.49827362416796994,148600720,0.23750116485232958
80613.6875,0.49868183184801484,148399520,0.2374822992677396
80593.33594,0.49456427019414606,148199248,0.23592629781177735
80572.89063,0.4930481533310966,147998592,0.23550540769074937
80552.46094,0.49349438425186554,147798528,0.23512613336125854
80532.125,0.48959015459822575,147599056,0.2336026901384089
80511.70313,0.4877971397501652,147399216,0.23321231946904222
80491.28125,0.4884928749675098,147199968,0.2324864829439094
80470.96094,0.48470001799953155,147000992,0.2313892952347361
80450.55469,0.4849285275883898,146801952,0.23058755386629623
80430.23438,0.4817072353570153,146603184,0.23018726014851562
80409.84375,0.4840851944874842,146405008,0.22910911112193025
80389.625,0.48061646039921874,146206784,0.22878729919752036
80369.32813,0.47689515477790106,146009152,0.22766964978857432
80348.94531,0.4794113513778422,145811456,0.22695900571819558
80328.74219,0.4758723351365682,145614032,0.22623378447336465
80308.46094,0.4743660017336742,145416880,0.22541402365174104
80288.1875,0.4725983709804652,145219984,0.22457599332856765
80267.91406,0.47305824584389894,145023376,0.22364167325136103
80247.73438,0.4734252572990895,144827008,0.22276645008894144
80227.64844,0.46753123332709506,144630928,0.22224794318300364
80207.39063,0.46978020965452716,144435408,0.2211103318483738
80187.3125,0.46624420774817704,144239856,0.22034505253266526
80167.15625,0.4664042332268514,144044560,0.21952644548259886
80147.08594,0.46480561811098725,143849520,0.2184085460252868
80127.02344,0.46313799003576683,143654448,0.21792953966303116
80106.96875,0.4616298056884952,143459936,0.21718645286575275
80086.92188,0.46183023414599145,143265696,0.2164296159894883
80066.96094,0.45816202349546886,143071728,0.2156617979569179
80046.92188,0.4563903736105441,142878016,0.21492238428947535
80026.88281,0.4591220175519517,142684560,0.2138329659863378
80007.03125,0.45548828701350946,142491056,0.2134032102795019
79987.09375,0.45391008491008944,142298128,0.21264577715887564
79967.15625,0.45482650294816795,142105472,0.21189090179105138
79947.32031,0.45326802641426556,141913056,0.2111635844956272
79927.48438,0.4518730656415808,141720912,0.21039236274017006
79907.64844,0.45082491480694953,141529024,0.2096912764862693
79887.82813,0.44943619425487175,141337408,0.20894370882227203
79868.00781,0.4478565643640456,141146032,0.20817687178590402
79848.1875,0.4487779005829782,140954928,0.2073692071749772
79828.46875,0.4472009676732104,140764080,0.20652436908338737
79808.75,0.4455408490677013,140573488,0.2056371840911025
79789.03125,0.4443053320229655,140383168,0.20476684574450402
79769.32813,0.4446087774933741,140193088,0.20398896996004515
79749.71094,0.44296685081141796,140003280,0.2031405163304043
79730.09375,0.43988337300344904,139813712,0.2023486789744382
79710.40625,0.4401962581848236,139624416,0.20181540259878863
79690.80469,0.43850046962591166,139435664,0.2006714260006894
79671.20313,0.4369371807142609,139246880,0.19983637641536037
79651.60938,0.4353194217796047,139058352,0.19903275032752685
79632.02344,0.4357487828720258,138870064,0.19860291767032284
79612.53125,0.43417798443521133,138682352,0.19753023034533718
79593.03906,0.4327926484734756,138494576,0.19714026362507275
79573.55469,0.43123361663962423,138307360,0.1964720048499123
79554.07031,0.4297293985779679,138120400,0.1958053036340898
79534.59375,0.4284279622611289,137933696,0.19480948279003044
79515.125,0.4290313100178498,137746944,0.19441993905480834
79495.75,0.4274406274177637,137560736,0.19379591157709344
79476.375,0.4240460889220212,137374784,0.19318182650637558
79456.91406,0.4246685012006571,137189088,0.19255020272062284
79437.54688,0.4234290707718591,137003632,0.1918919247469828
79418.1875,0.42194087639096517,136818448,0.19117889602179994
79398.83594,0.42236185541531285,136633488,0.1905179835063113
79379.57031,0.4189437308675437,136448800,0.19005163104326944
79360.22656,0.41928181504378664,136264656,0.1889666358537443
79340.96875,0.4157877762129993,136080448,0.18852555311724972
79321.63281,0.41810576544433525,135896800,0.18777206237208702
79302.47656,0.4147853960348871,135713392,0.1870442449799308
79283.23438,0.4132773703368221,135530240,0.1859737500144897
79264,0.4097625482936245,135347040,0.1854583393526092
79244.67969,0.41180972122225473,135164368,0.18464267464586384
79225.53906,0.4101745371593016,134981952,0.18387474142972354
79206.40625,0.4065268982258821,134799792,0.18313359694362366
79187.1875,0.40687807104484086,134617872,0.1824558571410318
79168.0625,0.40563990980969494,134436192,0.18179079059623687
79148.94531,0.404116944579989,134254752,0.1814956906128208
79129.82813,0.4045380293519902,134073864,0.18054904331249153
79110.80469,0.40138181030058573,133892920,0.18026755886590845
79091.69531,0.40013428870680323,133712520,0.1793671430886312
79072.59375,0.3988947789256758,133532064,0.17908667787145227
79053.5,0.3994135924406739,133352144,0.17823616658574148
79034.49219,0.3983291635620425,133172176,0.17791014287891885
79015.49219,0.3951734733043582,132992744,0.17700670780795244
78996.40625,0.3957698668913166,132813256,0.17669387681424198
78977.41406,0.3944163403450222,132634304,0.17605448378377503
78958.42188,0.39491889217772186,132455600,0.17537028224744097
78939.52344,0.391842606485599,132277128,0.17464759971947189
78920.54688,0.39052998531652233,132098896,0.17398830235510612
78901.57031,0.3909699495104556,131920912,0.17336012100940645
78882.6875,0.38791378603859267,131743160,0.17271657394963327
