TITLE	231114_20mM_HEPES_10mm-cuvette-abs
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/11/14
TIME	16:13:06
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	ARBITRARY UNITS
FIRSTX	  350.0000
LASTX	  200.0000
NPOINTS	    1501
FIRSTY	     0.93431
MAXY	     4.95016
MINY	    -5.17613
XYDATA
321.6000	0.722171	0.720317
321.5000	0.725458	0.720138
321.4000	0.725444	0.719969
321.3000	0.726111	0.719803
321.2000	0.720507	0.719636
321.1000	0.719987	0.719471
321.0000	0.729268	0.719338
320.9000	0.738382	0.719199
320.8000	0.743207	0.719052
320.7000	0.746381	0.718911
320.6000	0.744388	0.718762
320.5000	0.740689	0.718624
320.4000	0.737092	0.718501
320.3000	0.734743	0.718382
320.2000	0.733857	0.718256
320.1000	0.734178	0.718123
320.0000	0.735548	0.718009
319.9000	0.739641	0.717894
319.8000	0.745549	0.717796
319.7000	0.748655	0.71769
319.6000	0.749434	0.717601
319.5000	0.743958	0.717492
319.4000	0.736081	0.717385
319.3000	0.726145	0.717289
319.2000	0.718728	0.717193
319.1000	0.708245	0.717114
319.0000	0.697866	0.717033
318.9000	0.688604	0.716983
318.8000	0.67786	0.716929
318.7000	0.673537	0.716894
318.6000	0.670669	0.716848
318.5000	0.670405	0.716791
318.4000	0.678574	0.716748
318.3000	0.689268	0.716684
318.2000	0.696623	0.716623
318.1000	0.698714	0.716547
318.0000	0.699238	0.716461
317.9000	0.697873	0.716355
317.8000	0.691253	0.716216
317.7000	0.674203	0.716071
317.6000	0.65483	0.715913
317.5000	0.637135	0.715759
317.4000	0.618438	0.715587
317.3000	0.601558	0.715426
317.2000	0.581741	0.715261
317.1000	0.564363	0.715107
317.0000	0.549701	0.714945
316.9000	0.534838	0.714796
316.8000	0.523236	0.714639
316.7000	0.518378	0.71448
316.6000	0.516526	0.714323
316.5000	0.51559	0.714168
316.4000	0.514403	0.714013
316.3000	0.51669	0.713856
316.2000	0.516305	0.713696
316.1000	0.518224	0.713528
316.0000	0.517872	0.713362
315.9000	0.522737	0.713191
315.8000	0.532095	0.713028
315.7000	0.534636	0.712847
315.6000	0.541989	0.712649
315.5000	0.549049	0.712465
315.4000	0.555551	0.712262
315.3000	0.565096	0.712085
315.2000	0.567085	0.711898
315.1000	0.563333	0.711723
315.0000	0.554415	0.711527
314.9000	0.552298	0.711359
314.8000	0.545245	0.711189
314.7000	0.539992	0.710999
314.6000	0.536074	0.710829
314.5000	0.536488	0.710672
314.4000	0.535795	0.710513
314.3000	0.532134	0.71034
314.2000	0.537713	0.710188
314.1000	0.539745	0.710041
314.0000	0.542831	0.709914
313.9000	0.548588	0.709772
313.8000	0.554176	0.709641
313.7000	0.558734	0.709498
313.6000	0.552819	0.709384
313.5000	0.546975	0.709256
313.4000	0.539745	0.709143
313.3000	0.535525	0.709018
313.2000	0.533498	0.708905
313.1000	0.532275	0.708793
313.0000	0.530547	0.708695
312.9000	0.530187	0.708599
312.8000	0.529079	0.708514
312.7000	0.527697	0.708418
312.6000	0.526471	0.708319
312.5000	0.524441	0.70822
312.4000	0.521905	0.708129
312.3000	0.524403	0.708038
312.2000	0.5298	0.707927
312.1000	0.536576	0.707838
312.0000	0.542124	0.70773
311.9000	0.544255	0.707642
311.8000	0.538296	0.707533
311.7000	0.526985	0.707421
311.6000	0.516851	0.707334
311.5000	0.51058	0.707238
311.4000	0.513685	0.707159
311.3000	0.519724	0.70709
311.2000	0.532662	0.707019
311.1000	0.541827	0.706956
311.0000	0.546767	0.706893
310.9000	0.553618	0.706837
310.8000	0.559477	0.706783
310.7000	0.564217	0.706715
310.6000	0.571241	0.706662
310.5000	0.578355	0.706598
310.4000	0.585612	0.706532
310.3000	0.59408	0.70648
310.2000	0.598119	0.706423
310.1000	0.592706	0.706379
310.0000	0.592098	0.706323
309.9000	0.587255	0.706285
309.8000	0.580114	0.706242
309.7000	0.57431	0.706223
